COX6C,MUC1,AGR2,POLR2B,LTF,NID1,KIAA0196,GFRA1,DYRK1A,SQLE,GFM1,RALB,PLTP,PYGL,KLF9,TFF3,IFIT3,CLCC1,KRT5,KRT17,HOOK2,PSEN2,PGR,CDK5RAP1,KRT14,AGR3,LRP2,EEF1A2,CEACAM6,PIP,BMPR1B,GSTA4,TFF1,FABP4,GABRP,MUC5B,PROM1,CP,ALDOC,ID1,EPSTI1,CD48,SLAMF7,COL17A1,TFAP2B,ADH1B,MUCL1,SCGB1D2,PLIN1,MNDA,TLR1,HOPX,ADIPOQ,CHAD,PIGR,ERN1,SYT13,ADCY4,KRT6B,CHST2,TMEM26,GPD1,LAMP3,ELF5,KCNJ2,KCNMB1,PRKCB,CD84,KRT81,IDO1,MMP1,CEACAM5,HMGCS2,KRT16,DNM3,TNFSF13B,SOX10,HAAO,CST1,SLAMF6,FAIM2,MUC16,CRABP1,KLK5,TIGIT,CLCA2,COL2A1,TAT,OLFM4,TCN1,TTYH1,MUC6,SYNGR3,SOSTDC1,KLK6,NPTX2,CLEC3A,AQP5,CD1C,LBP,KCNJ3,SYN2,KIF1A,CD1E,CRISP3,SCGB3A1,KLK11,KRT6A,CYTL1,CYP26A1,FABP7,GRIA2,SERPINA6,PDE1C,CIDEA,PVALB,MSLN,CST9,S100A7,NRTN,CYP4F8,FCRL3,FLG,ROPN1,CA9,CHRM3,TPO,WIF1,VSTM2A,ACADL,KCNC2,HRNR,NOTUM,CXCL5,LDHC,FCRL2,TNFSF14,FBXO39,CHST4,FCRL1,SNAP91,FAM132A,INA,label
9.9931,10.3858,11.3297,11.2357,12.6746,12.2543,10.6467,12.1376,11.3092,8.7513,10.4221,10.6985,11.3404,10.8749,11.6892,9.2156,9.7018,9.9941,13.2129,11.9732,9.3597,8.2684,11.1944,8.621,12.8002,8.9731,11.5294,7.1619,4.1135,11.0284,5.0929,8.6515,4.255,14.8583,12.1018,6.3583,10.753,8.7013,8.847,9.4124,6.9523,7.2099,7.3449,12.0518,9.9088,14.2501,11.0691,9.093,13.4263,6.9493,8.4653,6.8186,13.5715,7.7105,12.0102,8.5841,4.0032,10.1822,6.8635,7.6496,9.6213,12.453,5.0821,10.1929,9.1517,8.4962,7.3762,6.4452,6.1668,6.907,0.5943,1.1854,8.7682,6.12,7.5993,5.5269,10.7693,6.6421,0,5.9281,4.4694,7.8557,6.2561,8.7018,4.1554,6.12,5.3846,11.9388,7.6274,6.2465,6.5858,7.8301,2.2698,7.3381,6.907,4.3117,0,6.9961,5.4193,4.4859,2.9309,8.6116,4.1961,3.5799,1.9273,6.5627,5.0268,1.0139,6.4909,5.6344,5.3668,5.4533,2.1087,7.4004,8.6229,2.3441,1.9273,3.2727,0.5943,4.026,8.7324,3.1119,5.9328,6.0441,0.5943,3.9566,6.2513,7.7035,0.3275,5.9988,7.1308,3.2342,0.8193,5.5028,1.0139,2.7785,3.3103,3.5489,1.0139,1.9273,1.7197,1.7197,0,1
10.0628,10.2387,11.0585,11.3393,13.1303,9.6881,10.4412,9.748,11.3305,9.0701,10.2928,9.9179,9.8786,7.624,12.6471,6.5273,8.0586,10.0026,14.5347,13.2327,9.8441,7.961,10.9366,9.2729,13.7237,7.5131,11.3984,4.4914,5.9596,10.1919,6.3594,9.3839,7.1551,10.2877,13.8214,7.551,12.2788,7.8571,9.4021,5.7689,5.3484,7.9302,7.9326,13.6599,9.4755,9.2643,13.1174,7.935,7.8257,6.5525,7.7489,6.54,8.0163,8.4944,14.7414,8.6322,6.7228,8.032,7.5195,7.0263,8.0116,6.7983,5.9407,12.6578,8.5378,10.7587,7.805,6.0329,7.4102,3.9633,0,0,9.135,6.1196,7.347,4.4384,12.1222,7.3143,0,6.7825,5.3627,7.5035,10.4276,8.5797,4.857,7.7325,9.1475,11.5355,9.8332,6.1529,10.336,8.9987,2.5524,9.5922,7.5195,1.1483,1.5982,9.2277,4.4111,1.1483,4.3551,8.7699,2.6489,3.4774,4.3551,8.9675,6.9854,0.4911,3.627,8.2874,7.9157,5.6222,4.4914,9.4439,4.1061,0.8568,2.7392,2.8243,0.4911,5.0636,1.7795,3.053,4.7367,8.9103,0,6.0507,5.7689,8.089,0,4.2045,5.7364,6.4625,2.9046,6.8651,4.9918,2.6489,1.5982,2.9046,2.0855,1.7795,0.4911,1.5982,1.1483,1
13.3889,14.1112,14.1675,11.3446,10.0824,13.0053,10.6151,15.1158,10.1223,9.7175,10.5167,10.9312,10.083,9.0691,10.4446,13.042,9.7369,9.8867,10.6439,10.3647,9.6133,9.2319,10.2382,8.6221,10.5737,12.3327,7.6149,11.4637,9.3982,7.2769,11.8062,6.7802,11.1247,5.9882,9.6652,5.8889,7.8202,4.9021,6.7522,7.0749,7.6024,6.0538,7.2411,10.2578,5.2213,5.9688,0.8831,6.2506,5.1022,6.5973,7.0243,7.6487,5.8682,4.7415,8.8116,7.2808,5.8042,7.5416,6.1683,6.8131,10.3568,4.1607,5.0295,6.5783,7.0521,6.4998,4.6952,7.1281,6.591,3.8162,7.0749,7.0613,7.1794,4.9331,6.5973,6.9226,7.5867,5.316,1.1804,4.2594,3.8588,4.5205,2.4966,6.4308,2.13,3.1732,6.2586,0.508,8.2801,7.8229,5.7487,1.6372,6.1078,6.072,5.3905,6.4862,0,1.9837,3.632,2.6977,8.1381,5.2536,4.1263,2.7887,1.6372,4.2273,2.13,6.2586,3.9404,3.1041,2.6977,5.8042,9.8147,4.8927,1.4269,1.1804,2.4966,8.2444,0,4.2909,0.8831,0.508,2.6422,3.1041,0.508,3.7723,2.955,0,1.9255,0.508,1.9837,4.2273,2.2628,1.4269,2.2628,2.13,1.4269,2.6977,0.8831,1.4269,1.9837,1.9837,1.1804,2
11.481,14.4378,14.2197,10.9999,16.5393,12.0056,10.5649,7.6348,10.6184,9.9448,10.3845,10.8563,10.1916,11.2595,10.3283,12.7323,13.0919,10.2363,1.418,5.4614,10.5859,9.1377,4.7728,8.6004,1.9732,11.8976,12.7096,11.8354,13.4744,14.3832,14.3782,7.7087,14.4498,9.5486,2.9428,10.3265,0.504,16.7263,8.6819,8.2284,10.0106,7.8591,7.332,3.4081,10.5902,9.7215,0.8766,17.9968,8.8754,8.6204,8.3218,6.8313,9.7078,11.76,7.1272,8.3105,9.8758,8.4721,0.8766,7.3017,5.4913,8.2622,5.6413,1.8108,7.4608,5.8439,6.4099,8.0533,2.2517,6.2527,5.9934,14.6916,7.7145,1.418,5.5796,7.4014,1.418,5.5019,7.4574,4.728,10.8744,3.2267,12.2913,0,4.9393,2.3731,1.1726,2.589,1.418,0.8766,2.9428,11.8333,4.3084,0,0,5.6889,12.1814,12.485,3.8458,4.8375,6.3956,1.1726,0.504,1.9732,16.1884,1.9732,0,0,3.4081,5.3913,0.504,12.8656,0,3.3501,5.0708,1.418,1.1726,0.504,4.4531,0.504,5.1236,2.6859,3.8032,0,3.7446,3.7141,3.0192,0,0,0.8766,0,3.9273,0.504,1.418,2.1192,1.418,2.2517,3.5692,0.504,1.6277,0.504,4.2461,1.8108,2
12.8496,15.2221,12.8567,10.5303,15.9123,10.6511,10.2394,12.6398,10.3742,10.0711,10.1637,10.7047,9.9858,12.1075,10.4021,12.8409,7.9855,8.9037,12.3134,8.6052,10.8798,9.6304,11.2439,9.3182,12.9382,12.2324,10.4457,8.8609,11.6309,10.9596,13.5378,8.2094,13.1208,9.1325,4.6062,11.8415,7.6416,3.6255,5.203,8.7387,7.1079,6.1833,6.911,8.8145,3.6824,7.8217,5.9343,10.711,8.7948,6.6186,7.0706,7.6983,8.1699,7.9165,7.6804,6.105,8.4409,8.0824,6.6784,6.6784,3.6824,8.5619,5.8408,3.8518,5.8883,5.7999,5.7058,4.3361,6.0915,4.3361,8.941,8.1811,10.1924,5.7664,5.586,3.6824,3.7179,5.8805,8.7537,3.6824,7.9467,5.0856,3.2688,5.3116,3.7525,5.8246,7.0603,2.2748,2.1762,3.1175,3.6824,2.2748,5.1777,2.6133,2.3672,6.4703,14.6605,7.0394,5.2881,4.217,0,2.7568,0.4005,4.9725,6.105,2.8873,8.5594,4.9428,3.6824,7.6018,0.9708,8.1827,2.6869,2.5359,4.8174,8.4382,4.4461,1.9559,4.217,4.1406,4.5678,1.5458,6.1498,2.0702,2.1853,0,2.2748,1.9559,0,2.2748,1.9559,1.1889,3.5309,1.9559,2.5359,1.1889,2.0702,0.9708,0.4005,0.9708,0.9708,2.6133,1.8317,2
15.5806,12.0222,14.7732,11.6419,8.9822,9.935,11.8856,14.8046,11.001,11.0741,11.0418,9.2903,7.6986,10.8615,11.4138,8.8559,9.0894,9.1552,9.9223,9.3882,9.1221,9.7699,6.9239,9.5003,9.7157,12.4031,7.7928,12.2981,5.9533,6.762,14.8463,9.5448,6.9282,7.4495,3.7943,3.4389,4.2611,6.4627,7.9155,7.032,5.8902,7.8365,6.5097,8.2918,3.9078,8.396,6.2183,6.9011,7.5809,5.101,6.4359,5.8529,7.5866,4.9501,2.8193,7.3954,8.4517,6.4359,5.4016,6.0389,5.1733,6.2546,5.6284,3.2219,4.6133,5.085,7.7829,6.7519,1.0948,5.2376,3.2793,2.4708,8.5068,1.7101,5.6394,4.4728,4.6573,4.6999,5.9881,6.1039,5.1325,0.8134,2.0105,3.3345,4.7413,2.1401,14.585,1.8681,0.8134,0.4632,3.2219,2.5662,7.3987,2.2589,2.8947,4.173,3.1621,1.7101,4.397,0,11.5639,3.0346,8.9148,4.0792,3.9078,0.8134,5.9533,0,1.7101,2.9664,0.4632,8.6208,1.3303,2.8193,2.8947,9.9765,1.7101,5.223,1.5327,3.8332,1.0948,4.0131,1.0948,0.4632,0,1.5327,2.6556,0.4632,13.7853,0.4632,0.8134,2.1401,0.4632,0,0.4632,2.8193,0,2.4708,0.4632,3.6711,1.0948,0.4632,0,2
11.5602,12.666,14.4666,11.3252,14.6118,11.7722,11.2626,14.1812,11.3151,9.9334,10.6659,10.6398,11.0871,11.5353,10.7271,11.6014,10.3042,10.3885,10.1412,8.4804,8.6656,8.8957,13.8992,8.9623,10.1098,11.0965,13.0484,4.4497,9.1869,11.6257,13.034,8.7168,11.5689,13.0901,8.6867,10.9131,8.4543,9.2929,7.4499,8.4986,8.7393,9.8825,9.0127,9.328,11.5102,12.5322,10.6138,9.5764,11.6271,8.9,9.2356,7.059,12.9164,8.382,7.9894,8.3722,8.3449,7.8811,6.9596,7.2275,9.0843,10.8765,9.0316,6.4308,7.7885,6.3008,9.8724,9.3821,4.061,7.6721,3.2108,6.8136,9.8435,5.5995,7.5359,7.2255,6.9762,6.1369,3.4747,8.704,4.9319,4.9319,5.8931,5.4977,7.9417,5.0624,2.0345,7.6692,6.6572,7.7627,4.2293,0.6955,3.5273,5.4576,3.8292,3.1782,15.3154,2.7169,8.3918,6.4547,8.8653,6.0542,0.6955,7.2782,7.1686,7.6351,5.6538,0.4987,5.2463,6.2232,4.2451,8.4986,4.9513,5.2225,6.4308,0.4987,1.0231,10.3352,5.0624,1.5151,2.2995,7.3926,5.6679,2.6708,0.2708,2.8876,4.4497,3.9498,9.4842,4.629,8.8919,1.7981,0.6955,2.7615,3.1109,5.6299,3.85,3.0402,2.1055,6.8189,1.7098,1.29,1.0231,2
11.1511,10.3318,4.2599,11.4282,14.9946,9.0115,10.2883,4.891,9.948,10.39,10.1033,8.3484,11.5422,10.6351,7.5679,2.5307,10.9389,9.1096,8.9192,8.9709,9.3745,9.3483,3.3333,9.8573,7.6388,3.9388,8.6762,3.1119,1.9512,2.5307,8.0972,9.4631,0.5635,8.2791,13.8072,11.1058,10.4149,9.5881,8.3901,7.2112,8.7724,9.2834,9.3043,5.7172,3.6944,6.3191,5.6501,1.283,6.985,7.7163,8.5027,5.6363,6.8777,2.2698,5.5359,5.4439,1.5417,6.6632,5.8782,9.7111,3.1896,6.1154,9.1344,12.1609,5.1263,5.6083,8.0063,6.5863,5.5798,9.7849,6.9407,0.5635,1.5417,7.3821,4.7949,7.2837,11.7719,6.9238,8.1023,7.9544,4.692,10.9265,11.8935,8.7974,8.3207,0.5635,0.9677,2.6453,3.6944,0.5635,4.5223,2.4062,5.024,7.4067,9.4573,3.1119,0.5635,4.6096,4.552,3.7972,0.9677,0.9677,8.1197,3.8459,0,0,2.8504,3.2632,1.7609,1.9512,9.7372,0,0,1.9512,3.1119,1.283,3.0299,0.5635,3.464,7.225,0,6.9181,0,5.969,6.1791,1.283,0.5635,0,1.9512,0,0,0.9677,3.4001,4.5811,1.5417,4.8195,3.1896,3.9388,6.4111,4.8437,0.9677,5.3956,0,4
10.1051,12.2379,6.7118,11.7548,9.4684,12.0067,10.791,7.591,10.7085,11.5977,10.0591,10.4138,11.9499,8.2239,10.4231,4.3053,11.1026,9.5842,16.7312,16.9345,10.4057,8.9981,5.9267,9.3108,15.83,4.1708,6.485,4.217,7.2455,5.3536,5.3116,8.3171,3.7353,7.9436,14.511,9.108,12.2883,8.7036,8.8665,10.0662,9.9758,6.6709,6.6874,10.743,5.5103,8.6581,5.1777,3.2926,8.106,6.8936,7.9809,8.3197,8.2182,4.6467,7.1112,5.9813,9.111,7.721,15.3047,8.5266,6.4564,7.3269,9.2015,7.0294,6.9007,10.1453,5.87,6.1811,12.8995,6.5315,10.7665,0,4.7759,14.2803,6.3873,6.1094,9.985,6.8429,8.9646,5.4144,4.3053,7.7723,10.2629,10.5867,5.0558,4.123,11.1402,4.7127,5.6517,5.1058,11.9275,4.217,5.4916,10.4169,8.4046,5.081,2.1761,7.8029,4.3053,4.9774,0,7.9607,9.2648,4.5048,0.6659,1.7426,5.547,15.825,3.6703,6.9426,3.007,2.1761,0,4.4671,3.6703,1.1198,11.1808,0,3.2035,3.3764,0,3.1086,5.3459,6.2825,9.6022,5.565,3.7353,5.1302,0,5.1302,2.3522,3.7353,3.9143,7.6041,3.2035,1.1198,2.7794,5.0558,3.7353,1.4645,6.021,1.7426,7.0294,4
11.3439,12.689,12.5168,10.7802,5.4217,14.4749,10.2225,11.6977,10.474,9.3883,9.8518,10.5707,12.9759,10.8802,10.917,12.2621,7.9975,9.54,11.1166,10.6893,9.5082,8.7451,11.4503,9.08,11.0685,9.4988,12.0253,10.937,8.0462,12.7307,4.1048,9.3045,12.23,7.4529,6.4939,2.6785,8.0239,5.3102,10.2508,9.4467,7.771,7.9431,7.1163,10.8792,9.1891,0.7443,11.7784,1.2329,3.5611,6.5047,6.5154,6.6181,0,7.2694,4.8078,8.6343,8.2131,8.0826,7.022,9.5452,9.9366,3.0751,5.9645,6.9049,6.2597,7.3552,7.2439,6.5365,8.0754,6.5981,6.7416,6.3461,8.1286,6.5779,7.1093,4.8422,6.6378,7.3312,0,7.5497,5.0328,2.1296,9.4798,7.1093,6.5881,4.3151,10.5961,9.5685,1.5973,5.1744,3.7174,1.5973,5.0622,8.3114,5.0328,11.2109,1.5973,6.6953,3.0751,0,1.2329,6.2597,5.2011,4.047,2.3367,8.2098,2.6785,4.8757,6.45,6.1679,3.9868,10.3309,2.9546,4.6995,0,1.2329,4.2654,0.7443,0.7443,5.0622,4.2138,5.5311,6.9631,2.1296,9.0985,6.9291,2.3367,6.8213,0,0,7.3611,4.2654,4.047,0,2.5177,1.2329,1.2329,5.933,2.3367,0.7443,3.7174,6.6859,3.8584,1
10.854,14.6718,13.7046,10.8167,16.1136,11.8489,9.8938,14.2703,10.6944,9.5565,9.7825,10.4605,9.4124,12.1114,9.8717,14.615,9.4218,9.2883,3.6359,5.8117,10.7252,9.2675,10.912,9.3697,5.8742,12.0387,11.4802,5.2584,9.3054,9.9035,12.2464,7.0413,13.7757,10.15,3.1623,11.4729,3.6359,2.8376,6.0359,9.0317,7.2768,7.7695,7.3402,4.0793,10.4523,9.361,6.6497,10.6185,9.5894,6.4261,6.1614,8.011,9.9229,4.2772,5.4345,6.3224,4.3841,8.7809,0.5821,7.5306,6.539,8.4852,5.7195,0,6.9858,6.1104,6.9103,6.5613,3.4516,6.5839,3.1623,4.2397,11.5892,5.2954,6.2769,5.5151,0.9957,6.868,12.377,7.1259,6.131,1.3168,1.5792,0,6.131,2.1632,1.9935,7.3357,1.8012,4.8496,2.6931,0,3.8499,1.5792,0,6.2299,11.7668,2.4524,2.8994,5.3839,1.3168,3.6359,3.9461,3.1623,3.2402,2.5778,13.8928,0.5821,4.5153,5.8863,0,1.9935,1.8012,3.5157,5.8495,6.3044,2.315,1.3168,0.9957,1.9935,5.4178,3.1623,3.5771,1.3168,0.5821,5.1615,4.0363,0,0.9957,2.8,1.9935,0.5821,0.9957,0.5821,2.1632,2.4524,3.5771,2.8994,2.315,1.8012,2.4524,2.315,1.3168,2
15.9856,12.1769,15.3394,11.646,9.2412,11.4941,10.9812,12.8575,11.2755,12.3751,10.7595,9.9637,8.8878,10.8819,8.8521,12.2827,9.5425,9.742,9.5778,8.4385,9.0465,10.3223,12.2331,9.1093,9.1036,12.2255,10.8736,9.5921,11.6666,5.6924,14.4203,7.4076,12.6493,7.8809,8.4638,3.5688,6.4404,2.8777,6.2057,5.9676,7.1228,5.4746,6.1405,8.5817,3.8841,7.6507,5.9924,4.5959,6.7432,5.1012,5.3899,8.5444,7.7068,6.4877,7.7584,7.8267,13.01,7.0848,5.672,6.2268,7.2132,6.2337,4.4361,5.5547,6.663,5.9338,4.0822,4.4117,4.8705,2.6856,5.9338,7.9502,2.5132,2.9786,5.3521,4.6593,6.0006,5.0704,9.8584,3.3299,2.5132,4.6173,3.0434,4.4117,1.4911,1.9627,11.8206,1.9627,6.2949,2.4186,3.8115,0,5.9842,3.7738,2.8395,3.277,0,3.222,1.0612,1.8219,12.8184,4.2287,0.7861,2.5132,3.222,5.5209,1.8219,3.277,2.6856,3.0434,0.7861,7.7487,1.666,3.0434,1.8219,4.051,0,6.5997,0,1.8219,2.602,1.0612,2.602,2.9107,0.7861,1.2921,2.5132,4.46,4.0117,1.666,1.666,1.8219,2.0909,1.9627,0.4459,0.4459,0.7861,1.666,0,0,0.4459,1.2921,0,3
13.198,12.6542,14.2156,11.6403,6.7966,10.0737,12.3273,15.2234,11.5796,11.4483,11.4562,10.4124,7.828,11.0151,9.7707,9.7205,8.235,10.1163,6.0809,5.1098,7.3531,8.6898,13.2448,8.2047,5.2699,11.5361,10.4026,9.2458,11.8533,13.4086,9.6983,8.1155,9.7695,6.5237,7.4895,6.1648,10.376,4.8502,7.3852,5.0143,5.9146,6.748,6.0001,4.9296,11.5627,6.2086,10.5991,13.3334,7.1769,7.1207,6.8892,7.1695,6.5523,10.6859,4.4835,6.1196,11.9796,6.9115,4.821,4.7035,10.4247,4.2239,4.9121,6.3391,5.5104,3.907,4.9978,4.9296,5.0786,2.6226,6.258,5.1552,6.3521,0.4526,6.7129,4.7829,2.7856,3.8344,6.3059,4.5303,4.0741,11.851,5.3761,3.0651,3.5466,9.2353,11.6549,8.8024,2.6226,3.0651,3.0651,6.1795,7.2556,4.4352,1.8396,3.718,0,0,4.5977,0.7965,2.2279,2.7856,4.4352,4.821,13.0435,8.6172,4.4352,1.0741,4.7035,3.9762,0,7.5245,9.2131,0.7965,0.4526,4.7829,2.3372,10.4061,1.3067,2.7856,12.4339,1.981,2.8607,0.7965,0,3.0651,1.8396,1.5071,0.7179,1.6829,0,0.4526,1.3067,0,0.7965,0.7965,0,1.3067,0,1.0741,2.2279,0.4526,1.0741,2
11.0544,12.6502,5.1399,11.3576,10.8857,11.0853,9.8414,3.5386,11.3326,8.5798,10.2317,10.6254,11.0184,9.4706,8.8131,1.6114,9.6517,9.9312,16.4418,8.0166,9.7977,8.9241,4.3595,8.9312,16.4933,0,1.0198,2.7706,6.2419,6.2484,4.5614,9.1304,1.9033,7.4027,14.3899,12.2346,11.8884,11.66,9.5597,8.0819,8.0261,7.8806,9.0167,5.0972,7.8163,5.9377,4.6026,5.0532,5.7847,8.303,7.8185,6.5574,6.8762,4.2072,10.4156,7.6367,2.1459,7.0763,16.071,9.9433,4.5502,6.0906,7.8163,9.635,6.2932,5.4871,7.496,7.2519,5.4194,7.423,7.8827,2.2535,2.1459,11.2246,5.9377,6.4541,2.6963,5.8717,0.7529,6.767,2.6963,10.1265,4.6427,1.2451,7.0429,0.7529,0.425,1.2451,8.8392,12.151,9.8681,6.3367,5.2479,2.7706,2.1459,2.6179,0,4.0066,4.5821,5.7576,1.0198,6.4709,3.4509,5.2608,7.8806,6.2678,0,9.0328,3.4954,0.7529,8.1789,0,0,2.5351,2.2535,0.7529,9.8612,0,1.2451,5.8201,7.2389,5.3961,2.4188,6.2354,3.1747,2.4472,3.2577,0.425,0,4.7009,0,3.0346,3.0346,7.8381,6.2484,3.8441,4.5403,2.8413,0.7529,3.4509,4.8107,1.2451,1.9033,4
12.559,14.3414,11.7613,11.423,11.1739,12.7861,11.235,13.1903,10.7887,9.9917,10.8661,10.7405,11.0063,12.4721,10.5536,11.5825,9.9184,9.5658,10.3058,10.3564,9.1313,8.6492,12.7122,8.7571,9.9,11.0016,10.3096,7.7255,9.4107,11.3007,7.8045,7.8795,13.2774,4.1795,7.8261,12.2184,7.0157,11.2881,8.9153,5.9575,7.9146,6.759,6.2748,8.9779,10.5775,2.7011,7.2099,13.4614,3.4307,8.5013,8.5966,8.5886,1.7848,9.3307,6.6837,7.8377,6.0929,5.6056,8.8403,6.5815,9.3055,3.2101,5.4926,0.939,7.3436,6.5536,7.0054,8.0704,6.7467,3.9129,8.0322,8.647,9.1701,6.1058,5.7843,6.8421,4.7377,5.4326,0.939,4.2508,7.7966,8.984,4.0787,5.8469,2.4005,4.7865,3.3892,7.7625,4.1046,5.1011,2.8307,2.3145,6.3307,5.907,4.3186,7.198,11.0853,0.939,3.257,5.2706,7.4979,3.471,5.8315,1.9075,4.599,1.1524,2.1253,6.2344,4.505,7.2597,2.1253,1.1524,7.9328,3.8531,0.939,2.223,1.6508,3.6919,2.223,1.7848,2.4818,1.1524,7.6339,1.503,10.4471,3.9982,2.7011,0.3848,0,1.503,3.1115,2.0205,2.1253,2.223,0.3848,0,2.223,1.6508,1.1524,1.1524,2.4818,1.1524,1.503,2
11.4445,13.3141,6.2742,11.0671,10.5715,11.3998,10.9134,5.7441,10.2512,11.1256,10.5729,11.1233,10.4883,10.9387,8.7164,3.2397,11.2872,10.0658,15.5971,15.0652,8.9415,9.3767,8.4188,8.7399,14.0243,2.0255,12.4945,3.4057,5.6589,0.822,6.4365,9.7835,0.822,8.3681,13.9371,8.4963,12.1317,12.8076,8.1592,7.6318,8.9313,8.3764,10.1766,7.4217,7.1948,8.5637,0,1.3424,7.1948,8.2162,8.2273,8.0253,7.6484,2.2747,4.3898,6.6774,3.457,6.7615,11.9532,8.9793,5.658,6.7666,9.7505,8.6938,6.391,7.7548,7.1409,7.1604,6.0585,10.0994,10.7506,6.0418,1.724,13.017,7.7445,7.729,9.1817,6.5881,4.9154,7.5155,2.912,7.7106,11.7119,12.9631,7.3283,5.7232,2.6724,2.2747,7.1131,1.8826,4.5402,6.1393,5.533,7.1986,11.7074,5.4719,0,7.3857,3.8517,10.97,0.4687,5.3414,1.3424,2.5828,5.9729,1.5458,7.8753,11.912,2.1555,1.724,6.6053,0.822,0.822,7.0726,4.13,1.724,11.249,0,6.2671,5.0385,0,4.74,3.0501,5.4594,10.4832,5.2998,1.1055,2.4872,0.4687,4.8008,0,3.3525,5.533,3.9265,0,5.5684,2.1555,2.1555,5.863,2.3849,4.7606,1.8826,4.0318,4
12.6017,14.3848,15.6069,11.3511,16.4008,9.3445,10.8078,11.8906,10.0094,9.3631,10.768,10.0017,8.5426,10.6601,9.306,15.785,8.3142,10.533,4.0452,4.764,10.1927,9.6169,12.9388,9.3258,4.3265,12.6213,10.8146,10.898,9.4878,16.4862,13.3861,7.6487,14.3078,6.4095,3.1823,11.4665,2.081,2.8127,6.6788,8.0793,5.8138,5.5901,4.255,2.2861,1.9664,5.8865,14.359,16.7048,4.6198,6.8217,5.3137,5.6838,5.2167,12.3572,2.2861,6.5254,11.1044,6.1054,2.8357,5.5998,9.6479,4.5419,3.6216,7.4256,4.3495,5.5707,4.0731,4.1006,2.8996,2.9607,4.8634,11.7238,11.8787,5.0993,4.1275,4.1006,0.9777,7.1253,2.3786,2.5476,9.271,0,0.4039,2.8996,1.8419,3.0194,0,3.2328,2.081,3.1823,0,4.3945,5.4155,0,2.2861,6.2895,3.5033,9.0337,2.081,0.9777,4.7811,1.8419,1.1969,2.3786,6.5455,6.393,6.505,2.3786,2.081,2.4656,0.4039,11.7166,4.8634,1.7056,2.081,0.4039,2.4656,5.7546,0.9777,0.4039,0,0.4039,0.4039,0,5.8391,1.5551,1.8419,0,0.4039,0,10.337,0,1.5551,0.4039,6.8051,0,0.4039,0.9777,0,0,0,0.7191,0,2
11.1659,11.1332,9.0541,10.5197,15.8761,11.4859,9.6451,10.2932,10.5215,7.1357,9.2976,10.7436,13.1191,10.7641,10.2012,9.3422,9.6312,9.4323,15.4106,15.2172,9.7481,9.21,8.2375,8.788,15.8957,8.0172,8.4153,6.6739,7.542,7.9401,7.1357,8.479,8.3401,15.194,11.9731,8.3508,10.9228,10.7236,10.1048,11.4376,6.4618,8.098,7.8882,12.9254,9.2865,13.2533,9.5939,9.8569,13.3862,7.0648,7.397,7.7563,12.5425,7.2901,11.4885,4.5916,4.9245,9.9307,11.6937,9.0966,5.0504,13.318,6.364,10.0163,8.9428,10.4652,6.25,4.9472,9.6153,6.446,2.8598,5.2867,8.845,9.5315,7.0803,5.1758,11.7308,8.5155,2.2785,6.2408,6.5385,9.0864,8.8435,11.3523,4.9015,6.9572,5.2137,4.4715,9.4091,9.263,9.2528,3.6502,4.6201,8.4435,9.1329,5.117,7.6839,7.5642,6.3125,7.0387,2.9524,8.4712,3.1993,3.6502,2.2785,6.286,5.9798,6.8648,7.0544,1.5489,8.4133,5.2867,5.0346,6.3037,9.6198,2.6545,2.2785,0,0,5.9464,4.6201,2.2785,1.7788,6.8286,1.4683,2.7608,7.2723,5.2137,2.7608,6.2771,2.5397,3.8073,1.2895,3.3431,0.973,0.5671,4.0362,2.2785,2.415,0.5671,2.6545,3.5938,0.5671,1
11.9535,15.4971,9.6336,9.8779,12.9881,10.488,9.3626,8.9572,10.566,9.8616,9.3554,10.4666,10.5921,11.4863,9.7267,9.3768,8.0537,8.8139,9.7391,10.0651,10.3959,10.1647,7.6182,9.8284,10.0194,11.0159,10.0452,7.1322,7.313,13.4532,7.2371,8.1847,9.1721,9.6022,7.2981,9.9462,12.1145,7.0118,5.775,8.0179,5.775,7.0007,6.6492,7.8032,12.5023,8.0314,15.8673,10.5131,8.572,6.083,5.5172,8.9876,7.5128,5.7091,13.3683,3.193,2.3427,7.8293,4.471,6.856,3.8106,7.2981,4.7142,7.1816,5.9562,6.7178,4.1119,3.8106,4.3609,3.8106,7.7605,6.6839,9.7609,5.4381,5.7533,5.3828,6.1995,7.3567,9.7197,5.4107,8.3122,3.8921,4.9605,4.1783,3.193,6.8149,4.883,5.1709,3.8106,3.0584,4.7583,9.7446,5.2655,1.3945,2.7445,6.5648,12.1775,6.9446,4.2418,6.0119,0,3.9691,2.7445,2.3427,6.5014,10.8634,3.3161,0.8596,3.3161,4.0423,4.8426,0,0,1.3945,4.3609,2.0902,3.6326,0.8596,0,0,7.2603,2.5575,1.7839,2.91,1.7839,0.8596,2.91,1.3945,0,2.7445,0,1.3945,2.0902,0.8596,3.5346,0,0,1.7839,0,0,3.193,3.5346,0.8596,2
