EZR,CXCR4,S100A4,PDGFRB,ERMN,FA2H,RHOQ,ANLN,YES1,KIF1C,TRIP10,INPPL1,PACSIN3,APLN,HSPB2,MICALL1,COL6A2,RBP4,DOCK1,ERBB3,TMCC3,CLCA4,SCD,NFKBIA,ADORA2A,UGT8,MUC1,TF,KIF5B,ITPKB,PREX1,CYB5R2,TGFB1I1,ARAP1,SMTN,NES,GLI1,KIF5A,FLT3LG,SLC25A18,VEZF1,NDE1,SERHL2,PLEKHM2,KIF13B,IP6K3,PLXNB1,HSPA2,GALNT6,LSS,SLC45A3,MAP4K4,PRX,EBF4,DOCK5,RASGRP3,PPFIBP2,TCF15,CSRP1,CRB2,MYOT,PCOLCE,COL5A3,PLEKHB1,SLCO1A2,C10orf90,ASCL1,GIPR,MCM7,CPM,PLEKHG3,AIFM3,ADIPOR2,label
0.49212065,0.05939074,0.1956562,0.3753268,0.52886734,0.36908724,0.43511346,0.38004398,0.19445026,0.59838463,0.33976894,0.39003266,0.33387293,0.15173951,0.24381046,0.19764464,0.27004369,0.27173475,0.33560381,0.45609932,0.14737488,0.11261116,0.60603592,0.47534948,0.26409551,0.28505346,0.22727943,0.65661231,0.59937279,0.51248563,0.49375251,0.2339279,0.1773619,0.44077877,0.35494242,0.30913695,0.06430645,0.68963888,0.10907341,0.59867909,0.27991349,0.30496808,0.16262291,0.57315852,0.26154523,0.10907341,0.59736288,0.43088352,0.17088556,0.42413188,0.18700208,0.66149753,0.18784829,0.37291097,0.26931303,0.1787138,0.24809453,0.05939074,0.78987909,0.26231491,0.21194713,0.25171025,0.44734872,0.8199714,0.39208098,0.19159784,0.40771905,0.10323217,0.45049195,0.24977424,0.32218918,0.61550297,0.42361295,0
0.70644147,0.27922979,0.346462,0.48128957,0.58665335,0.44000469,0.54946861,0.49461557,0.32150285,0.63417896,0.42516435,0.52267184,0.45872314,0.49036007,0.34426423,0.29626304,0.40430637,0.37144244,0.46742968,0.4502748,0.22824758,0.16411473,0.76966352,0.62245628,0.37144244,0.41814207,0.2285689,0.81805879,0.63539611,0.66636347,0.56348737,0.36073609,0.24582504,0.49643315,0.50978994,0.39578202,0.24582504,0.9672821,0.22760285,0.71400287,0.37448571,0.31994696,0.2778529,0.71712608,0.32355242,0.19200869,0.66212764,0.67577043,0.22920947,0.54319805,0.23174455,0.69646422,0.3421833,0.40460197,0.35062119,0.26510352,0.35005437,0.09715244,0.97662759,0.39068254,0.28149669,0.30668766,0.54045592,0.91675977,0.43350074,0.26560498,0.4637699,0.27922979,0.50763713,0.30516013,0.46177167,0.69147161,0.51452291,1
0.57480002,0.12077389,0.18356832,0.45056427,0.60237684,0.4743052,0.46489045,0.44231496,0.25307787,0.57454865,0.37934586,0.48885821,0.38905248,0.33260135,0.27482524,0.26906868,0.33839347,0.36139538,0.40906252,0.47522701,0.24582504,0.17415893,0.70605184,0.56147543,0.31445981,0.43765801,0.21827069,0.77602466,0.60898468,0.61645538,0.5436631,0.32723822,0.22267629,0.48128957,0.39990213,0.39949521,0.14626344,0.88494321,0.23079895,0.66636347,0.34441176,0.30535193,0.24753039,0.67957813,0.34790936,0.16061027,0.62343334,0.62004316,0.17690853,0.52457529,0.24322983,0.646566,0.28980933,0.3902496,0.33228175,0.28395107,0.284393,0.08671085,0.88955432,0.33529059,0.27028645,0.25307787,0.49754479,0.85380391,0.42256964,0.26384244,0.4203723,0.10022333,0.46749423,0.2942116,0.45427706,0.6481859,0.51727366,1
0.43495297,0.05939074,0.0633362,0.29626304,0.41001478,0.27646317,0.39723706,0.20534313,0.14287846,0.50788334,0.22300985,0.37934586,0.33716006,0.19118585,0.26955698,0.14458056,0.2108666,0.58604327,0.2773911,0.30988255,0.12661513,0.0367655,0.54887199,0.51281918,0.254163,0.19921651,0.15959366,0.51942915,0.52439925,0.44556508,0.42265686,0.13586858,0.12011049,0.42361295,0.30458325,0.26308063,0.03792451,0.77805933,0.13406331,0.59458512,0.20154362,0.13586858,0.09401691,0.65962659,0.1940461,0.05737811,0.49239387,0.43104845,0.0563615,0.46877925,0.08249151,0.56044189,0.13706004,0.36100016,0.17508112,0.10173534,0.19159784,0.10098125,0.77661693,0.15753939,0.10763443,0.23577419,0.42072606,0.77562578,0.22300985,0.14173282,0.29626304,0.01687833,0.40887134,0.16111599,0.27458977,0.61671623,0.38495366,0
0.63087655,0.13100504,0.24724752,0.44845275,0.5637581,0.38850513,0.49168245,0.4216068,0.29192188,0.6001957,0.45651669,0.525146,0.41814207,0.33244164,0.28723406,0.25171025,0.26931303,0.26154523,0.42081437,0.4206377,0.2329961,0.094807,0.70167037,0.58131109,0.28549214,0.37782194,0.26384244,0.69743195,0.61799017,0.69689356,0.55310802,0.28059407,0.18005353,0.45321553,0.45686361,0.35712462,0.15387478,0.84158326,0.20609153,0.68784211,0.35927531,0.28104607,0.18094003,0.67546732,0.33228175,0.14287846,0.63876441,0.56002646,0.11606683,0.47144222,0.21654091,0.68657283,0.22920947,0.40430637,0.29524085,0.22630495,0.26857877,0.06999883,0.89516371,0.3412825,0.24753039,0.28788207,0.51281918,0.91031186,0.36554708,0.2326842,0.42099083,0.14344799,0.48146593,0.28614775,0.39765018,0.68113894,0.50103698,1
0.51578804,0.08419362,0.20831445,0.37640127,0.56047646,0.4285551,0.4685872,0.4374213,0.2339279,0.56756339,0.2942116,0.45121353,0.38718324,0.26384244,0.25005236,0.24381046,0.28082024,0.46736511,0.34891421,0.44852606,0.22663049,0.16161999,0.66729424,0.5578614,0.19364084,0.39420711,0.19960689,0.74850314,0.56089064,0.55859826,0.53157759,0.29275859,0.18225998,0.45644721,0.33497672,0.45092532,0.04579448,0.89401223,0.16898224,0.58325171,0.3211585,0.29129126,0.22466652,0.68163006,0.30381057,0.19724907,0.55747397,0.56593969,0.16510104,0.48181802,0.21895702,0.63691404,0.24781273,0.36971065,0.29544585,0.21723523,0.25684171,0.09242403,0.81360342,0.20192797,0.19077272,0.23850142,0.48824198,0.84045353,0.38773545,0.22099722,0.31099399,0.12143435,0.43647066,0.24696411,0.42099083,0.61571779,0.47861887,1
0.5793144,0.1972491,0.3327609,0.4367882,0.563284,0.430222,0.4842596,0.4230052,0.257636,0.6018542,0.3887243,0.442315,0.3779397,0.4055831,0.3245667,0.2623149,0.341433,0.4551209,0.3840524,0.4308835,0.2259787,0.1214343,0.6627203,0.5596099,0.3725452,0.3950491,0.2179263,0.7590084,0.6189735,0.5938687,0.5331638,0.3420335,0.2563098,0.483624,0.3746062,0.4152377,0.1220919,0.9021812,0.1988251,0.6265486,0.3272382,0.3100684,0.2151425,0.6982976,0.3243981,0.1506603,0.589979,0.5787346,0.1948533,0.5010885,0.2489368,0.6741842,0.2478127,0.3883954,0.2799135,0.2478127,0.3282278,0.1227465,0.8525497,0.3201206,0.2079463,0.3106244,0.4639683,0.8841783,0.3860726,0.2179263,0.4025203,0.1972491,0.4817594,0.2494956,0.4249928,0.6312853,0.4581746,1
0.59671393,0.21895702,0.32740361,0.36995928,0.55676695,0.41096099,0.53039792,0.4273771,0.30611667,0.63860086,0.32674095,0.46813812,0.40800796,0.31784682,0.34158337,0.23969767,0.22133455,0.38223336,0.39420711,0.44338094,0.18486528,0.16161999,0.68797432,0.51606772,0.24029221,0.41850116,0.1119103,0.72827609,0.61280336,0.60281967,0.54315923,0.32707265,0.22267629,0.53493852,0.42274403,0.41651536,0.09000231,0.77967046,0.16850258,0.68205847,0.3513267,0.26510352,0.27506034,0.61953256,0.29086935,0.14570459,0.64390537,0.56769516,0.13345666,0.48632097,0.20757716,0.6652559,0.17690853,0.34631648,0.29928818,0.26434815,0.35230883,0.10098125,0.85458309,0.34037621,0.31099399,0.31282816,0.57306327,0.90458026,0.34805333,0.26154523,0.43178839,0.16212229,0.48603637,0.2339279,0.39504913,0.62474116,0.50699508,0
0.52954954,0.14514364,0.06999883,0.36846121,0.40953941,0.25895052,0.45085318,0.21050467,0.19445026,0.43883597,0.21050467,0.44292503,0.34602503,0.284393,0.26882392,0.17960829,0.25362142,0.56085617,0.30611667,0.28527296,0.11400307,0.07990132,0.61382145,0.47449002,0.24438884,0.24809453,0.173231,0.57605051,0.50649929,0.49096762,0.44254403,0.24293866,0.12404727,0.41264915,0.25005236,0.31391791,0.12011049,0.87623886,0.10098125,0.58929702,0.26257059,0.1840019,0.10907341,0.6822417,0.25060704,0.04247242,0.5377429,0.47516573,0.10763443,0.46948131,0.09081393,0.54049545,0.13345666,0.32674095,0.19645476,0.09946152,0.20115829,0.04796871,0.78038272,0.25280535,0.15493105,0.20421342,0.49096762,0.78479326,0.26384244,0.1479275,0.33885337,0.03559739,0.35874054,0.1246934,0.30988255,0.59617098,0.37448571,0
0.60843465,0.20904811,0.16212229,0.42081437,0.54029769,0.43333851,0.47213187,0.34203355,0.24381046,0.50093391,0.24176826,0.46323966,0.41787218,0.36192072,0.28831251,0.25307787,0.29968693,0.47062304,0.36335591,0.40321746,0.19882509,0.15281097,0.72795087,0.46317325,0.25171025,0.40311807,0.23205843,0.76200374,0.53950401,0.54623328,0.520337,0.33529059,0.15011773,0.47350166,0.32888391,0.36541907,0.10907341,0.87263669,0.19035845,0.61721295,0.32590846,0.26980054,0.1952553,0.67613654,0.30439045,0.09242403,0.61246244,0.55974886,0.15959366,0.51003262,0.20115829,0.6086349,0.15959366,0.3758053,0.27458977,0.22433665,0.26384244,0.06038695,0.83475484,0.36100016,0.14847809,0.26980054,0.55995711,0.85805853,0.35980816,0.21861425,0.40820025,0.12143435,0.40616866,0.23850142,0.44586384,0.67285751,0.40371341,0
0.384728861,0.014194787,0.046885561,0.337005168,0.251984784,0.325574157,0.219298996,0.237597879,0.26931303,0.620112649,0.134063311,0.515320722,0.47150505,0.488241979,0.158055621,0.331318824,0.514711014,0.487961027,0.137652221,0.385178129,0.094016906,0.007266443,0.43145998,0.402320572,0.353839211,0.334031114,0.150660288,0.563182219,0.392508643,0.553325759,0.454910371,0.122746538,0.056361498,0.496273664,0.374244527,0.36309599,0.155979872,0.753702058,0.062359591,0.621495719,0.144580565,0.379345861,0.24352043,0.550322099,0.338086073,0.010076574,0.613070675,0.391973876,0.25868855,0.577414028,0.203455493,0.434228626,0.338546927,0.473315612,0.332601351,0.295855008,0.337005168,0.185295097,0.694101609,0.420549288,0.010076574,0.222676295,0.673619399,0.737390049,0.142306741,0.094016906,0.237899667,0.191185852,0.342929834,0.408007957,0.337160064,0.734431521,0.211587825,0
0.51032332,0.5057026,0.41208856,0.3257414,0.53111526,0.37840991,0.47011668,0.38573782,0.22727943,0.64129682,0.36541907,0.44330506,0.36758032,0.26154523,0.34485348,0.24668016,0.3093237,0.42395911,0.36387439,0.38143049,0.17369569,0.12788265,0.61282768,0.54733213,0.36335591,0.30706711,0.29585501,0.58915454,0.62036718,0.58134114,0.49854346,0.19999626,0.21827069,0.54733213,0.42644494,0.34602503,0.04469534,0.80419773,0.18657716,0.5578614,0.2921315,0.30496808,0.21122765,0.65482539,0.29296703,0.173231,0.56443277,0.49595418,0.09081393,0.43382469,0.20646433,0.69387597,0.19035845,0.35342339,0.24696411,0.16993694,0.29666996,0.1069097,0.8118114,0.31994696,0.22630495,0.31355555,0.34776525,0.88661228,0.34948538,0.20345549,0.37520694,0.16111599,0.50783413,0.24322983,0.38143049,0.59175457,0.46482476,1
0.56693589,0.15597987,0.23850142,0.35860655,0.53161955,0.39557299,0.5186531,0.36165828,0.22920947,0.51874461,0.44008228,0.45651669,0.3204674,0.26709929,0.284393,0.21688847,0.26485215,0.48105411,0.34500043,0.38382624,0.18225998,0.08503743,0.67355471,0.58717429,0.20231132,0.36694791,0.17916171,0.76736359,0.57955786,0.60717698,0.5205631,0.2393995,0.10471409,0.44683069,0.3119139,0.39785632,0.06038695,0.85980568,0.14514364,0.56473537,0.33307947,0.26434815,0.18952642,0.66587034,0.2731691,0.13586858,0.56916959,0.54085075,0.12851239,0.48040465,0.15650153,0.59701172,0.14287846,0.35076256,0.23789967,0.18784829,0.27854294,0.02465048,0.82563027,0.33339736,0.17916171,0.25763602,0.35980816,0.82651328,0.31391791,0.25710695,0.36593043,0.07092676,0.38905248,0.21584333,0.36908724,0.63209951,0.45250361,0
0.6611815,0.2594731,0.25033,0.4490382,0.5963341,0.4751044,0.5486102,0.4893605,0.3093237,0.6403295,0.3588744,0.5095955,0.4373423,0.4122757,0.3120972,0.3051601,0.2976824,0.3880658,0.4355139,0.4682666,0.2618022,0.1601028,0.7078872,0.5550921,0.333556,0.4650873,0.2094136,0.7966983,0.6142075,0.6453394,0.5894394,0.3283921,0.2336179,0.5241348,0.4491842,0.4596783,0.1621223,0.8866626,0.2172352,0.6879596,0.3908985,0.3232128,0.2472475,0.6932537,0.3588744,0.1675386,0.6778123,0.6270357,0.1782645,0.5532169,0.2339279,0.7083105,0.3038106,0.4112437,0.3481972,0.275997,0.3053519,0.1272502,0.9215666,0.4353539,0.2440999,0.2891697,0.6052192,0.8993598,0.3872938,0.2514352,0.4597463,0.192827,0.4683949,0.279458,0.4769931,0.6823485,0.4944003,0
0.43639117,0.10618142,0.0932226,0.26685128,0.57062957,0.4278831,0.43096601,0.34962783,0.15120088,0.52562721,0.19882509,0.33466219,0.38506594,0.23205843,0.26610475,0.1646087,0.21014187,0.5462713,0.29908841,0.44292503,0.18952642,0.09242403,0.66843704,0.4293075,0.18868972,0.33083502,0.1069097,0.7287235,0.60480908,0.43535386,0.44070154,0.34052764,0.06137654,0.42863889,0.22032025,0.26931303,0.02961536,0.77881921,0.14570459,0.52753662,0.28127155,0.2326842,0.13765222,0.64113603,0.25763602,0.06137654,0.48812966,0.46587221,0.13999766,0.45420653,0.18952642,0.65909278,0.09000231,0.34098102,0.25115967,0.23910074,0.26358894,0.06038695,0.78134281,0.22824758,0.14957318,0.18784829,0.36165828,0.83072767,0.40081365,0.23111482,0.37568582,0.06430645,0.48717153,0.16656837,0.36464873,0.58384377,0.41152584,1
0.43647066,0.09242403,0.14115668,0.3473321,0.4801085,0.36858662,0.41569529,0.36374493,0.20534313,0.52267184,0.29441802,0.43511346,0.32507129,0.15597987,0.25999384,0.21014187,0.3142794,0.54812283,0.25005236,0.41096099,0.13406331,0.05838782,0.53145165,0.49477684,0.23361794,0.31062443,0.170412,0.66075903,0.5564832,0.43828742,0.45005733,0.17462074,0.17462074,0.50206375,0.38529023,0.33228175,0.10763443,0.80107694,0.15650153,0.5755828,0.25497168,0.21014187,0.17960829,0.63827322,0.24206173,0.06430645,0.58889774,0.50088235,0.07367636,0.47343967,0.18910866,0.59603493,0.13038578,0.42980699,0.20720714,0.17826453,0.27968594,0.06622819,0.77418419,0.2108666,0.1364655,0.29171197,0.44638523,0.8164129,0.3204674,0.19118585,0.33915919,0.03323334,0.43382469,0.20646433,0.35887441,0.62710203,0.41769198,0
0.50247248,0.24438884,0.15650153,0.31696294,0.46833075,0.37592469,0.45630815,0.30782311,0.18049744,0.5066482,0.35590107,0.42019511,0.33403111,0.32372195,0.33777804,0.26610475,0.35631004,0.49542018,0.3010742,0.378175,0.16753862,0.12274654,0.61600374,0.52029174,0.24724752,0.35494242,0.24409993,0.74293352,0.51438167,0.58475683,0.47939533,0.33854693,0.16010284,0.42754596,0.37008345,0.35753025,0.02590731,0.76951073,0.16111599,0.4878485,0.28701743,0.22267629,0.19921651,0.66216257,0.28680049,0.07814915,0.53738009,0.49466935,0.15011773,0.47449002,0.22760285,0.62406613,0.12913947,0.34573301,0.25307787,0.27552941,0.23454588,0.06812544,0.78958993,0.24611063,0.12143435,0.16411473,0.3174939,0.7959037,0.30067916,0.24753039,0.19724907,0.29192188,0.38970665,0.16262291,0.37969533,0.53436301,0.4206377,0
0.6005659,0.2130199,0.2298473,0.4290571,0.5077357,0.4042077,0.4789777,0.3711963,0.226305,0.498962,0.326741,0.4898056,0.3831457,0.364906,0.3120972,0.2586886,0.2921315,0.4808183,0.3675803,0.416697,0.2057178,0.1253367,0.6891735,0.5972549,0.2835078,0.3746062,0.1964548,0.7438242,0.5493569,0.5585633,0.508913,0.2748252,0.1996069,0.4713794,0.3740029,0.3978563,0.1328475,0.8986335,0.1920087,0.6525891,0.3096965,0.2678409,0.2536214,0.6910695,0.3022531,0.1878483,0.6103509,0.5787957,0.1358686,0.5149927,0.2115878,0.5898939,0.2497742,0.373761,0.3066877,0.1626229,0.2912913,0.117427,0.8447478,0.3169629,0.1895264,0.2895964,0.5393448,0.8388574,0.3560375,0.2233427,0.3890525,0.165101,0.4334196,0.2402922,0.4132077,0.6620578,0.4722569,1
0.55880812,0.15493105,0.13999766,0.38461633,0.43341965,0.29888836,0.5014999,0.28104607,0.19960689,0.48660503,0.29646664,0.41339335,0.35590107,0.26409551,0.23699246,0.21337575,0.23048241,0.5491706,0.284393,0.30381057,0.15173951,0.05430722,0.66374318,0.53806466,0.27101236,0.27877224,0.14458056,0.62605985,0.52809611,0.53632699,0.48523658,0.21688847,0.16898224,0.40934884,0.32723822,0.36896224,0.05737811,0.83474936,0.1364655,0.57017689,0.31154662,0.22133455,0.16993694,0.65499039,0.2285689,0.10248564,0.51625389,0.41787218,0.10098125,0.45803713,0.13526925,0.59800901,0.21654091,0.31154662,0.22099722,0.16061027,0.19605602,0.09559293,0.7553083,0.25684171,0.15173951,0.20794626,0.4189488,0.79773484,0.263335,0.17088556,0.21688847,0.07637612,0.35314553,0.21408496,0.30630724,0.6195558,0.40684894,1
0.50031401,0.11261116,0.08671085,0.3623135,0.49488426,0.37981164,0.43591331,0.38085434,0.17554008,0.55013697,0.24724752,0.42369957,0.36758032,0.2411796,0.26980054,0.21266315,0.19605602,0.47675078,0.31099399,0.44413772,0.15120088,0.11877477,0.61415928,0.52826785,0.24409993,0.31099399,0.19803917,0.69607537,0.55687322,0.54037682,0.50206375,0.26635401,0.16361911,0.47325354,0.32253116,0.32372195,0.11261116,0.80543064,0.15650153,0.62480849,0.27482524,0.23079895,0.1840019,0.68124651,0.25630981,0.1346675,0.571595,0.49616724,0.12976393,0.49870053,0.20977817,0.56926737,0.21408496,0.37205609,0.28350782,0.17276485,0.24322983,0.06812544,0.82168637,0.2393995,0.18138132,0.21584333,0.48362399,0.82594457,0.30649757,0.2108666,0.36858662,0.04579448,0.42703881,0.20383494,0.38131544,0.64706928,0.45491037,0
0.52912354,0.14173282,0.30342273,0.40371341,0.41992892,0.30205726,0.43333851,0.25497168,0.14458056,0.50005495,0.28745038,0.45328653,0.34934279,0.28350782,0.28549214,0.19882509,0.3557645,0.57517627,0.25334989,0.37217852,0.10978771,0.10323217,0.58679824,0.5296346,0.24293866,0.20977817,0.30630724,0.65114832,0.52813907,0.49228464,0.47188146,0.25789985,0.22532405,0.46813812,0.39588642,0.35174841,0.18182129,0.80697736,0.22532405,0.63566756,0.25143522,0.19605602,0.22167112,0.65946665,0.2147908,0.06622819,0.58995067,0.49168245,0.13223589,0.48058206,0.12913947,0.56013043,0.17690853,0.41966225,0.22400606,0.14682019,0.24088439,0.12339832,0.81879873,0.26882392,0.1364655,0.29908841,0.50891301,0.8126974,0.30028306,0.15805562,0.34790936,0.09000231,0.42116708,0.22532405,0.35076256,0.64343088,0.41161977,0
0.55616334,0.07814915,0.12788265,0.38359972,0.44062427,0.27004369,0.46992636,0.25973369,0.23546806,0.58407993,0.38269021,0.45092532,0.36983502,0.25789985,0.29808549,0.23969767,0.37412379,0.29626304,0.36921213,0.31553774,0.12725024,0.03907458,0.5973359,0.52083397,0.34834084,0.22565174,0.27411772,0.54581434,0.58475683,0.64229785,0.4998993,0.18094003,0.18182129,0.42256964,0.46548028,0.32253116,0.15545638,0.73274523,0.14847809,0.66758077,0.2841722,0.2108666,0.2144383,0.60174943,0.26784087,0.06622819,0.59158638,0.46619803,0.06137654,0.43013906,0.11674844,0.64400404,0.21014187,0.3510449,0.19960689,0.13406331,0.18868972,0.08754056,0.84837758,0.25684171,0.19605602,0.26980054,0.43734231,0.84402347,0.30361678,0.170412,0.38495366,0.04021583,0.43631163,0.24639567,0.29192188,0.6310488,0.44586384,1
0.6158847,0.2276028,0.2841722,0.4613688,0.5643991,0.3833729,0.5465372,0.4450408,0.3314797,0.5975786,0.4144106,0.5276659,0.4059737,0.3669479,0.3130103,0.2688239,0.3354473,0.3119139,0.406266,0.4522894,0.2105047,0.1399977,0.751466,0.6284439,0.4045035,0.3906825,0.2552403,0.735075,0.6180841,0.6797179,0.5512075,0.2648522,0.2226763,0.4904707,0.427546,0.3961992,0.1394148,0.8822746,0.2060915,0.6825009,0.3740029,0.3100684,0.1759976,0.7119671,0.3120972,0.1399977,0.6397825,0.5626722,0.1462634,0.4994314,0.2240061,0.6703996,0.2927586,0.3838262,0.3225312,0.2220069,0.2872341,0.1303858,0.8762098,0.3430787,0.2461106,0.3078231,0.5668034,0.918056,0.386629,0.214085,0.4343899,0.1334567,0.4583119,0.3499123,0.4037134,0.65455,0.5190645,1
0.61681097,0.24753039,0.21514247,0.45748604,0.52155388,0.37070271,0.50704456,0.39165209,0.27922979,0.59381345,0.36770648,0.49717516,0.3880658,0.36007388,0.3131923,0.2411796,0.28895585,0.38439102,0.41190122,0.37840991,0.20534313,0.10173534,0.6784554,0.53187106,0.28149669,0.37840991,0.20269369,0.63618819,0.6167636,0.60833443,0.5410084,0.26560498,0.21998061,0.48420192,0.43145998,0.42813545,0.16312184,0.96607527,0.18313348,0.65148637,0.34544041,0.28788207,0.18049744,0.73741112,0.31837464,0.09637473,0.64963649,0.54759617,0.06430645,0.46567637,0.18313348,0.63837569,0.22400606,0.39014117,0.31802296,0.170412,0.31784682,0.10471409,0.85156896,0.34382076,0.24352043,0.3014682,0.51546107,0.88105876,0.35617384,0.24467719,0.41227566,0.10397497,0.4474964,0.29150176,0.4085841,0.65561209,0.49063653,1
0.50881525,0.1405783,0.1346675,0.33497672,0.45658614,0.34819715,0.40982481,0.26833321,0.14902664,0.44593843,0.21827069,0.41292867,0.35806937,0.24496499,0.3220179,0.20192797,0.24058859,0.56841782,0.28723406,0.35370073,0.13941476,0.04688556,0.59668683,0.46390217,0.18356832,0.27692785,0.15281097,0.66487916,0.5040963,0.44085596,0.47331561,0.2108666,0.13882956,0.44918424,0.32184641,0.30913695,0.06906508,0.75885338,0.12209189,0.59800901,0.22167112,0.23454588,0.17645378,0.64639139,0.24724752,0.06235959,0.56123491,0.52675845,0.0986958,0.43030482,0.14173282,0.52435521,0.15702136,0.34848439,0.18700208,0.15753939,0.24352043,0.09559293,0.79261673,0.22792556,0.14287846,0.27077078,0.52200207,0.78284136,0.26833321,0.16850258,0.34948538,0.04247242,0.378175,0.17276485,0.35076256,0.62363703,0.38348634,0
0.5204275,0.16162,0.3454404,0.3617896,0.5963341,0.4269541,0.4881858,0.4954737,0.2771597,0.6458079,0.3489142,0.4144106,0.3506212,0.2432298,0.3106244,0.2640955,0.2599938,0.3016648,0.3658028,0.4710017,0.1891087,0.1984326,0.6788306,0.6005923,0.3074456,0.4076226,0.1924184,0.7524788,0.6471852,0.5377832,0.5264547,0.2719748,0.1968524,0.451573,0.3746062,0.3799279,0.083345,0.8731034,0.1903584,0.6219081,0.3388534,0.3036168,0.2015436,0.6768819,0.3100684,0.1689822,0.5798313,0.5692674,0.1852951,0.5157414,0.1996069,0.6834272,0.2900219,0.375087,0.3078231,0.3556278,0.2731691,0.1722972,0.8632487,0.2393995,0.346025,0.2323716,0.4009146,0.8833462,0.4057785,0.2610299,0.3919739,0.1227465,0.5031851,0.2417683,0.3805076,0.579162,0.5201106,1
0.55999179,0.09946152,0.14626344,0.40665489,0.42413188,0.33576017,0.47300501,0.30951022,0.2351613,0.50052093,0.3269069,0.46130154,0.38039182,0.30782311,0.3373148,0.22133455,0.25973369,0.52501449,0.3220179,0.34455915,0.15493105,0.10544956,0.60800824,0.54793495,0.26077156,0.29441802,0.28505346,0.6273449,0.52632437,0.6321636,0.48700181,0.15545638,0.13345666,0.48362399,0.40242049,0.28284045,0.1773619,0.85073936,0.16656837,0.6522162,0.3010742,0.21301988,0.19999626,0.68416715,0.27646317,0.07726527,0.60820905,0.55172157,0.13824205,0.49733369,0.12725024,0.54785973,0.2068362,0.33746937,0.26759409,0.12011049,0.20038461,0.07367636,0.86154173,0.32674095,0.14902664,0.2147908,0.4794549,0.83796434,0.27388113,0.18138132,0.2832857,0.08587649,0.37770407,0.21373078,0.34098102,0.64307401,0.45796836,0
0.52510218,0.11538208,0.23423721,0.36192072,0.47957395,0.33622826,0.47650802,0.33018748,0.21723523,0.53022863,0.32904748,0.47897774,0.35631004,0.39826774,0.27877224,0.21895702,0.33180107,0.53738009,0.3269069,0.38905248,0.15650153,0.10323217,0.66648225,0.51550782,0.31062443,0.29150176,0.34113183,0.66790035,0.56613946,0.59259268,0.52240429,0.25253233,0.15650153,0.46903492,0.46224033,0.35272777,0.02715361,0.78025634,0.19921651,0.61664513,0.27435393,0.23079895,0.17645378,0.65035652,0.2722144,0.02465048,0.56409581,0.50935212,0.08918624,0.47891799,0.17182817,0.59622536,0.23143002,0.35370073,0.23820085,0.17690853,0.22630495,0.0986958,0.82160857,0.24088439,0.13100504,0.25032996,0.43797305,0.83323455,0.32607533,0.1773619,0.3151793,0.05222422,0.37946244,0.2411796,0.35452967,0.62986053,0.43080099,1
0.38143049,0.05222422,0.14115668,0.30419741,0.4356738,0.26308063,0.3332385,0.22367473,0.10907341,0.59738986,0.272931,0.31731712,0.24865654,0.16559176,0.22630495,0.13038578,0.25973369,0.30763447,0.22532405,0.28082024,0.09637473,0.04247242,0.48991665,0.37242307,0.20231132,0.1646087,0.25060704,0.45371185,0.54230262,0.4483794,0.37699486,0.15120088,0.16212229,0.36933691,0.40742958,0.28395107,0.011462,0.61523998,0.15545638,0.47861887,0.21688847,0.14902664,0.17415893,0.48620719,0.14287846,0.02338297,0.44896517,0.2393995,0.04247242,0.38662896,0.07276546,0.61841241,0.12913947,0.33544728,0.13882956,0.12661513,0.15227621,0.08076973,0.66862108,0.18742579,0.11538208,0.25362142,0.30535193,0.79358806,0.26077156,0.10248564,0.29234082,0.0633362,0.42644494,0.1852951,0.2773911,0.53270635,0.33976894,0
0.49058128,0.0413484,0.03792451,0.32921087,0.4085841,0.30400412,0.42195764,0.26685128,0.16010284,0.43977168,0.36921213,0.42516435,0.3085753,0.24235461,0.31025395,0.20115829,0.17960829,0.58289534,0.26734689,0.3174939,0.1405783,0.10978771,0.57429687,0.53742045,0.17182817,0.26784087,0.20868173,0.65688394,0.49135295,0.49450796,0.48812966,0.21122765,0.08076973,0.39630331,0.35967513,0.31264576,0.06235959,0.80867151,0.13162174,0.55098665,0.22367473,0.18572368,0.16946035,0.63476779,0.25389245,0.08076973,0.50103698,0.49875285,0.10248564,0.45200324,0.09559293,0.52497063,0.18910866,0.31301034,0.20459094,0.12274654,0.1773619,0.04904404,0.76378834,0.20421342,0.07726527,0.20868173,0.40896696,0.74893282,0.23361794,0.14287846,0.26685128,0.02590731,0.34485348,0.1773619,0.31837464,0.60539821,0.40972974,0
